,close,sma20,sma50,sma200,indicator_L,indicator_M,indicator_A,score,return_3m,return_12m,effective_state,transition_active,transition_day,engine_intent
2021-06-30,128.52762721490868,130.18318696498693,141.31856483040895,148.32904658144565,False,False,False,0,-0.21783546203210458,-0.2620571472264095,BEAR_ACTIVE,False,0,SOXS
2021-07-01,129.68221098950139,130.13089903087362,140.70095451908594,148.23436035493097,False,False,False,0,-0.22291134851341998,-0.23546952369578833,BEAR_ACTIVE,False,0,SOXS
2021-07-02,128.44260603960063,130.01139278292538,140.0536800620485,148.13347377255218,False,False,False,0,-0.22609080701001882,-0.2427145543744479,BEAR_ACTIVE,False,0,SOXS
2021-07-05,130.48075971009112,130.02457253708604,139.48148764597676,148.04509622642834,False,False,False,0,-0.20787630927067324,-0.2198374819565655,BEAR_ACTIVE,False,0,SOXS
2021-07-06,132.90681809417856,130.0492851192128,138.9152770367361,147.98275826272436,False,False,False,0,-0.20476516410314516,-0.20119037466995549,BEAR_ACTIVE,False,0,SOXS
2021-07-07,135.9736811080961,130.29618465200556,138.47723157096857,147.9532962447171,False,False,False,0,-0.18697038424323154,-0.18186515980998086,BEAR_ACTIVE,False,0,SOXS
2021-07-08,137.1386250063248,130.68845422296596,138.08204907937892,147.92181827053997,False,False,False,0,-0.1837523057112449,-0.15255483140184845,BEAR_ACTIVE,False,0,SOXS
2021-07-09,140.14221268565854,131.18070491259263,137.775107494087,147.9091731045881,False,False,False,0,-0.16621998779712965,-0.11184848762182331,BEAR_ACTIVE,False,0,SOXS
2021-07-12,136.07842489787572,131.6242019402163,137.38856969322592,147.88746584461597,False,False,False,0,-0.1948334776298979,-0.1442906960173581,BEAR_ACTIVE,False,0,SOXS
2021-07-13,135.42503879743373,131.9946371529515,136.97468030853108,147.86341867181605,False,False,False,0,-0.20419834731083863,-0.14152615971150917,BEAR_ACTIVE,False,0,SOXS
2021-07-14,133.61435073895052,132.26295152716506,136.573152461845,147.81761260826025,False,False,False,0,-0.1906752262991318,-0.11826365221622537,BEAR_ACTIVE,False,0,SOXS
2021-07-15,133.89136393634593,132.55875115678091,136.141301539652,147.79824457713514,False,False,False,0,-0.1976215452176514,-0.1274581793112035,BEAR_ACTIVE,False,0,SOXS
2021-07-16,132.71748915472608,132.63251684258768,135.68228395640847,147.78892266337544,False,False,False,0,-0.1924166591819717,-0.13897659703755905,BEAR_ACTIVE,False,0,SOXS
2021-07-19,132.3962658653743,132.75295124813613,135.3076527799401,147.78757572233587,False,False,False,0,-0.1760221944553525,-0.1315175164214586,BEAR_ACTIVE,False,0,SOXS
2021-07-20,136.40581278792047,132.85822251237502,135.10445285413925,147.7907040994579,False,False,False,0,-0.1504515667237265,-0.08664282753301233,BEAR_ACTIVE,False,0,SOXS
2021-07-21,136.06802943054788,132.96910752251904,134.89449889758765,147.7889835635225,False,False,False,0,-0.15383909098267423,-0.1009924443620468,BEAR_ACTIVE,False,0,SOXS
2021-07-22,136.98412537157972,133.25777790341849,134.71248468255015,147.78341784679134,False,False,False,0,-0.13895406542319166,-0.1000796132671462,BEAR_ACTIVE,False,0,SOXS
2021-07-23,136.51037242165452,133.51426198339624,134.5251857989249,147.7876397729551,False,False,False,0,-0.15325258947515386,-0.13638597117189544,BEAR_ACTIVE,False,0,SOXS
2021-07-26,136.69968299767675,133.88936410515782,134.34239433242604,147.80453415202058,False,False,False,0,-0.13413234130395768,-0.1410583714528275,BEAR_ACTIVE,False,0,SOXS
2021-07-27,136.73908637055175,134.34122918094985,134.149445085234,147.81677788990862,False,False,False,0,-0.12848280659519717,-0.14620598016212116,BEAR_ACTIVE,False,0,SOXS
2021-07-28,137.7345832893141,134.80157698467013,133.93180946913364,147.83325258942457,False,False,False,0,-0.1141860538320536,-0.1378930987778274,BEAR_ACTIVE,False,0,SOXS
2021-07-29,140.3127479126907,135.3331038308296,133.81673020467392,147.85665274091232,False,False,False,0,-0.09711744436782965,-0.13314810616512707,BEAR_ACTIVE,False,0,SOXS
2021-07-30,144.02851690268798,136.11239937398395,133.82883546047702,147.9005023002845,False,False,False,0,-0.07744702300109141,-0.11907896890143743,BEAR_ACTIVE,False,0,SOXS
2021-08-02,144.76052485205236,136.826387631082,133.90400250868933,147.9449115827146,False,False,False,0,-0.058105114482688514,-0.1320525004999792,BEAR_ACTIVE,False,0,SOXS
2021-08-03,146.13907948621718,137.48800070068395,133.99333210373663,147.9943879739084,False,False,False,0,-0.06010159222915579,-0.11673454550037399,BEAR_ACTIVE,False,0,SOXS
2021-08-04,143.54201897152674,137.8664175938555,133.97406039809192,148.02235029399918,False,False,False,0,-0.07789860892413147,-0.12663078409175144,BEAR_ACTIVE,False,0,SOXS
2021-08-05,143.3712372860285,138.17804820784067,133.97038356967303,148.04050147799637,False,False,False,0,-0.05132468106874599,-0.12123313824640447,BEAR_ACTIVE,False,0,SOXS
2021-08-06,145.53825176553576,138.44785016183454,134.12042957764544,148.08695490006892,False,False,False,0,-0.00701089373360797,-0.11916189880665873,NEUTRAL,False,0,NONE
2021-08-09,147.5652022624926,139.02218903006536,134.3835943069876,148.16710400252524,False,False,False,0,0.006819295500127387,-0.12789102561682208,NEUTRAL,False,0,NONE
2021-08-10,148.08643443870005,139.6552588121287,134.6917060162874,148.23927221131535,False,False,False,0,0.013701615912785625,-0.11863399237513861,NEUTRAL,False,0,NONE
2021-08-11,150.19718010609765,140.48440028048603,135.0647294595434,148.30924496259618,True,False,False,1,0.029627106242689827,-0.10024551156126693,NEUTRAL,False,0,NONE
2021-08-12,151.39181333599652,141.35942275046858,135.478006332828,148.39591985354593,True,False,False,1,0.03807313033120496,-0.09773837010078468,NEUTRAL,False,0,NONE
2021-08-13,154.3106480302051,142.4390806942425,135.9475646734608,148.51641064615694,True,False,False,1,0.054131334940194176,-0.07695502534737753,NEUTRAL,False,0,NONE
2021-08-16,155.0454339733879,143.57153909964322,136.444130060391,148.63943298710092,True,False,False,1,0.043259501860611005,-0.08653825039971086,NEUTRAL,False,0,NONE
2021-08-17,154.20916988278464,144.46170695438641,136.88006212901382,148.74851465770462,True,False,False,1,0.05574479416835998,-0.058850557235654355,NEUTRAL,False,0,NONE
2021-08-18,155.05693652038582,145.41115230887834,137.36048705037672,148.84269579121258,True,False,False,1,0.08111433867429296,-0.04146093018470143,NEUTRAL,False,0,NONE
2021-08-19,148.09194205077327,145.966543142838,137.73646121964984,148.8963585268772,False,False,False,0,0.05028127926383941,-0.07334650967810097,NEUTRAL,False,0,NONE
2021-08-20,149.01644170930453,146.59184660722048,138.11084607597343,148.95852041705544,True,False,False,1,0.051836713586459915,-0.03304519715898868,NEUTRAL,False,0,NONE
2021-08-23,140.72294073652415,146.79300949416287,138.38113520379585,148.98862288991836,False,False,False,0,-0.026176586968870263,-0.07307696841377909,NEUTRAL,False,0,NONE
2021-08-24,136.9813044900268,146.80512040013662,138.5604346027418,148.9997653801494,False,False,False,0,-0.04579269696452559,-0.08480158456787856,NEUTRAL,False,0,NONE
2021-08-25,137.9860498544628,146.81769372839403,138.75519433473747,149.01896981888962,False,False,False,0,-0.0003615109828957186,-0.07534316770416938,NEUTRAL,False,0,NONE
2021-08-26,139.05456702162226,146.75478468384063,138.97677824828935,149.05402598942558,False,False,False,0,0.034578574099445536,-0.08455023453268329,NEUTRAL,False,0,NONE
2021-08-27,136.55853416428815,146.38128554692065,139.08310542280327,149.0548208944162,False,False,False,0,0.029225658567716417,-0.09768083277408002,NEUTRAL,False,0,NONE
2021-08-30,135.06177194706368,145.89634790167122,139.18458930665645,149.0285506944826,False,False,False,0,0.026726497130050042,-0.09314049390328094,NEUTRAL,False,0,NONE
2021-08-31,138.03533290307163,145.49116057251393,139.25928821465504,149.0043451459247,False,False,False,0,0.05589747358313124,-0.07252255137045394,NEUTRAL,False,0,NONE
2021-09-01,137.01362620458016,145.1647409341666,139.32255415419328,148.98518007555748,False,False,False,0,0.047242728626390784,-0.09464893055333978,NEUTRAL,False,0,NONE
2021-09-02,141.96726592262308,145.09454236599635,139.53768511757394,148.98109827342708,False,False,False,0,0.09023465784571671,-0.04757118251068437,NEUTRAL,False,0,NONE
2021-09-03,141.99043936097405,144.91715174576822,139.74988008835143,148.96976505741813,False,False,False,0,0.07233356444932193,-0.03384396935724032,NEUTRAL,False,0,NONE
2021-09-06,142.93345110426077,144.68556418785664,140.02459629918775,148.95796186367446,False,False,False,0,0.09079786286436442,-0.0361313886381005,NEUTRAL,False,0,NONE
2021-09-07,146.64812000802573,144.61364846632293,140.40352300225402,148.95014984204548,False,False,False,0,0.13422888375063358,-0.00781732921413969,NEUTRAL,False,0,NONE
2021-09-08,146.97946913262672,144.4527629176494,140.77255984060838,148.93639744229753,False,False,False,0,0.12803245488942094,-0.015854460630241318,NEUTRAL,False,0,NONE
2021-09-09,144.7055415472661,144.11844932821288,141.0730264517637,148.90235296570583,False,False,False,0,0.1375463066940934,-0.0310594338050455,NEUTRAL,False,0,NONE
2021-09-10,144.48364780238273,143.62709931682176,141.39384728701933,148.85941403818765,False,False,False,0,0.1286344693313881,-0.04336198889597931,NEUTRAL,False,0,NONE
2021-09-13,144.43057945991947,143.09635659114832,141.6728436820159,148.81194221364657,False,False,False,0,0.126181369094857,-0.02818525203240474,NEUTRAL,False,0,NONE
2021-09-14,141.38685200394838,142.45524069720653,141.8424443602113,148.7704243497118,False,False,False,0,0.10479735685913072,-0.04866824305240447,NEUTRAL,False,0,NONE
2021-09-15,140.84559799454132,141.7446737709143,141.9398826979402,148.7250689290456,False,False,False,0,0.0731732960373217,-0.04934432402271216,NEUTRAL,False,0,NONE
2021-09-16,139.2358511702549,141.30186922688839,141.98182722121882,148.67805809571226,False,False,False,0,0.07114736327592741,-0.04222586099894321,NEUTRAL,False,0,NONE
2021-09-17,141.30490253058613,140.91629226795243,142.00508101811735,148.65608109433413,False,False,False,0,0.052155583149597895,-0.003955717676332626,NEUTRAL,False,0,NONE
2021-09-20,141.40930013988907,140.9506102381207,142.11169852295762,148.61492837573414,False,False,False,0,0.05647330832757591,-0.014117410085954796,NEUTRAL,False,0,NONE
2021-09-21,140.80815500322223,141.14195276378047,142.21936084707337,148.5499684751429,False,False,False,0,0.07314522330146067,-0.01305862902769439,NEUTRAL,False,0,NONE
2021-09-22,140.60008799888809,141.27265467100173,142.35907559227215,148.46717779012678,False,False,True,1,0.07017315192285434,0.0012833731988626251,NEUTRAL,False,0,NONE
2021-09-23,141.122301246275,141.37604138223438,142.50369433847072,148.38368089774002,False,False,True,1,0.09229782085738703,0.0063310245163039625,NEUTRAL,False,0,NONE
2021-09-24,142.5274000252654,141.67448467528322,142.69989255588152,148.29008915891032,False,False,False,0,0.11609559872183284,-0.001738136546942104,NEUTRAL,False,0,NONE
2021-09-27,140.3281665985374,141.9378044078569,142.85853057054476,148.1851921887143,False,False,True,1,0.09181325166687504,0.018605574654884327,NEUTRAL,False,0,NONE
2021-09-28,138.07178288747713,141.93962690707718,142.8918499725359,148.066276755613,False,False,True,1,0.06469331324598504,0.025931508689603033,NEUTRAL,False,0,NONE
2021-09-29,140.52202394493693,142.11504679409504,142.9809298628237,147.9732754752039,False,False,True,1,0.09404525708246725,0.059219320377413176,NEUTRAL,False,0,NONE
2021-09-30,139.63948407740568,141.99865770183416,143.03403703694022,147.87071683779135,False,False,True,1,0.07019214470902746,0.028423499849376643,NEUTRAL,False,0,NONE
2021-10-01,136.58460976160018,141.72836622186546,143.03552178373914,147.7519668858504,False,False,True,1,0.027671956338729764,0.0012643533650755767,NEUTRAL,False,0,NONE
2021-10-04,137.5692077969561,141.46015405650024,143.05291227972472,147.65426662049796,False,False,False,0,0.011734084683576507,-0.0038238331993328822,NEUTRAL,False,0,NONE
2021-10-05,138.60358619099182,141.05792736564854,143.09020227613348,147.56221950310683,False,False,True,1,0.01068233828798748,0.021653172345976746,NEUTRAL,False,0,NONE
2021-10-06,135.32846722187398,140.4753772701109,143.04207995478473,147.45463022088995,False,False,True,1,-0.034349004283112605,0.015058865001608357,NEUTRAL,False,0,NONE
2021-10-07,135.84470570614772,140.032335478055,142.95271911065385,147.3269480662065,False,False,True,1,-0.0017175330468691685,0.011574674151347608,NEUTRAL,False,0,NONE
2021-10-08,137.45411615259275,139.68085889556548,142.82123109565194,147.1957109694879,False,False,True,1,0.014983029528195857,0.022422498978321714,NEUTRAL,False,0,NONE
2021-10-11,138.2936946085184,139.37401465299544,142.69189449078127,147.06836583066573,False,False,True,1,0.035021267129532685,0.01961899046308435,NEUTRAL,False,0,NONE
2021-10-12,139.7039961019837,139.2898718578972,142.56319282309659,146.9446987298251,False,False,True,1,0.04341304767349441,0.0328658651536895,NEUTRAL,False,0,NONE
2021-10-13,136.67477021778785,139.08133046905954,142.42584784802182,146.805153647971,False,False,True,1,0.02981732918747615,0.005858917086333015,NEUTRAL,False,0,NONE
2021-10-14,137.41575086508198,138.99032545380086,142.3067381196029,146.6717802845443,False,False,True,1,0.03791258738982628,0.008601856428659627,NEUTRAL,False,0,NONE
2021-10-15,136.7888707168317,138.76452386311314,142.1317504986288,146.54898387792574,False,False,False,0,0.0028082229128079117,-0.008413830961140567,NEUTRAL,False,0,NONE
2021-10-18,135.77904148449767,138.4830109303436,141.89602728306892,146.4228994441475,False,False,False,0,-0.0021238489839210395,-0.028352158552569007,NEUTRAL,False,0,NONE
2021-10-19,137.68001819732206,138.32660409004856,141.68789895824133,146.31556908664322,False,False,True,1,0.005080098324201199,0.010513588419560849,NEUTRAL,False,0,NONE
2021-10-20,140.95238245304995,138.34421881275665,141.5030030051804,146.23996477336556,False,False,True,1,0.032539725389327145,0.07159290948955976,NEUTRAL,False,0,NONE
2021-10-21,145.02037427512283,138.53912246419907,141.37557422396293,146.17824014321198,False,False,True,1,0.06086840214243594,0.08505307944895901,NEUTRAL,False,0,NONE
2021-10-22,148.08315511274552,138.81691021857307,141.25102436561374,146.1268129818286,True,False,True,2,0.08296141976151761,0.08722684191855068,NEUTRAL,False,0,NONE
2021-10-25,147.85606641154308,139.19330520922335,141.10723701437684,146.09607175413177,True,False,True,2,0.07348541579400303,0.10293567836708672,NEUTRAL,False,0,NONE
2021-10-26,148.70843088410928,139.72513760905497,140.9972222344033,146.07092998287646,True,False,True,2,0.05983549674789912,0.14204429579670874,NEUTRAL,False,0,NONE
2021-10-27,150.5442900014992,140.22625091188308,140.90696930402558,146.04266784110962,True,False,True,2,0.04523946534291934,0.15411817979105358,NEUTRAL,False,0,NONE
2021-10-28,150.86104062046618,140.7873287390361,140.96235127541945,146.0026987989425,True,False,True,2,0.04214212247882254,0.13949550028228086,NEUTRAL,False,0,NONE
2021-10-29,151.2012826878736,141.51816238534977,141.00604809499083,145.95133875562163,True,False,True,2,0.03463962698720735,0.10997279994364373,NEUTRAL,False,0,NONE
2021-11-01,153.20521418972484,142.29996270498822,141.25569356405484,145.90934714567166,True,False,True,2,0.06731962729404617,0.11536028737860993,NEUTRAL,False,0,NONE
2021-11-02,153.0918595382552,143.02437637235138,141.57790466501942,145.87731653542104,True,False,True,2,0.06780036523527966,0.12086180056879381,NEUTRAL,False,0,NONE
2021-11-03,151.37290970533593,143.82659849652447,141.84564186203687,145.8500344938792,True,False,True,2,0.04009020219096682,0.12375768975351598,NEUTRAL,False,0,NONE
2021-11-04,150.41716111955134,144.55522126719467,142.07289374399545,145.81355402869792,True,False,True,2,0.019326770900809143,0.11624510901937501,NEUTRAL,False,0,NONE
2021-11-05,151.95571210394175,145.2803010647621,142.38083730278854,145.77988855991896,True,False,True,2,0.026128508528871164,0.1327707217901315,NEUTRAL,False,0,NONE
2021-11-08,151.99227587445392,145.96523012805886,142.71944738133635,145.7299991558223,True,False,True,2,0.011951594344769001,0.15107875967468698,NEUTRAL,False,0,NONE
2021-11-09,152.8383701638454,146.62194883115197,143.0155081265518,145.67002949799632,True,False,True,2,0.009555053182687123,0.1205195810110784,NEUTRAL,False,0,NONE
2021-11-10,154.48965982198686,147.51269331136191,143.36502879889994,145.61987162156046,True,False,True,2,0.001160074136599576,0.10101390351422257,NEUTRAL,False,0,NONE
2021-11-11,153.6100766258156,148.32240959939858,143.5978850129638,145.5811213522997,True,False,True,2,-0.009257656357804622,0.0751252887791436,NEUTRAL,False,0,NONE
2021-11-12,155.48055305904342,149.25699371650919,143.86768728692516,145.55561252576143,True,False,True,2,0.008244536801703672,0.10389962268275421,NEUTRAL,False,0,NONE
2021-11-15,156.44121644864495,150.29010246471654,144.13784259381285,145.5319996231982,True,False,True,2,0.008927558865301943,0.09565235488969703,NEUTRAL,False,0,NONE
2021-11-16,153.4580592141864,151.07900451555977,144.27404137793607,145.49587597922687,True,False,True,2,0.03623503810607964,0.06378180182185988,NEUTRAL,False,0,NONE
2021-11-17,157.01399125146946,151.88208495548074,144.47473182031294,145.48465664608406,True,False,True,2,0.05366890693690185,0.0806633044078886,NEUTRAL,False,0,NONE
2021-11-18,155.81078922867994,152.4216057031586,144.69683677394121,145.46408903475117,True,False,True,2,0.10721669411673829,0.0512801970643777,NEUTRAL,False,0,NONE
2021-11-19,151.8313753429259,152.6090167146676,144.84379132475206,145.42979202312486,True,False,True,2,0.10840947170261694,0.014034775765275898,NEUTRAL,False,0,NONE
2021-11-22,149.38189688231725,152.68530823820635,144.9428176732,145.39090507450638,True,False,False,1,0.08258695020166118,-0.014074830276291417,NEUTRAL,False,0,NONE
2021-11-23,147.0274928910981,152.60126133855576,145.05563049094303,145.33622959209313,True,False,False,1,0.05733667034636891,-0.03948444385985039,NEUTRAL,False,0,NONE
2021-11-24,147.17681699922355,152.43288768844198,145.18225487103666,145.2871332328934,True,False,False,1,0.07775627425936604,-0.04384037555845843,NEUTRAL,False,0,NONE
2021-11-25,146.57180032120993,152.21842567347917,145.32897385405576,145.23183583965385,True,True,False,2,0.08522047510717923,-0.02083382737441619,NEUTRAL,False,0,NONE
2021-11-26,145.82456075200275,151.9495895766856,145.4193670184841,145.16925071060078,True,True,False,2,0.05642923217637841,-0.027295970786552326,NEUTRAL,False,0,NONE
2021-11-29,147.28317606114496,151.65348767025665,145.5368445369092,145.127888164695,True,True,False,2,0.07495276302833509,-0.009115042002641127,NEUTRAL,False,0,NONE
2021-11-30,148.10227578223,151.40400848245537,145.68272695248936,145.09634414951208,True,True,True,3,0.043214256608637536,0.016485710254209307,BULL_ACTIVE,False,0,SOXL
2021-12-01,148.8700572094998,151.27886585766356,145.8481263367016,145.05080529096688,True,True,False,2,0.0484512751667463,-0.005144262587656545,NEUTRAL,False,0,NONE
2021-12-02,149.8629890119018,151.25115725228108,146.02294009201415,145.02440535400999,True,True,False,2,0.048480868922603504,-0.02559910696083656,NEUTRAL,False,0,NONE
2021-12-03,151.3534956160962,151.2210464278888,146.19946200383075,145.03074438165936,True,True,False,2,0.032086163858172645,-0.036935574870084475,NEUTRAL,False,0,NONE
2021-12-06,146.43980242665762,150.94342275549897,146.32169472039314,145.03405803756496,True,True,False,2,-0.003671714894289968,-0.07211859179866587,NEUTRAL,False,0,NONE
2021-12-07,145.62990824775954,150.5829996596947,146.4728572275988,145.0328469139021,True,True,False,2,0.006387915007328937,-0.09684496960294564,NEUTRAL,False,0,NONE
2021-12-08,140.74178503509398,149.89560592035008,146.47725244940196,145.00669878207532,False,True,False,1,-0.025898174805267127,-0.1274941826740278,NEUTRAL,False,0,NONE
2021-12-09,140.8489785870052,149.25755101840954,146.50144233959395,144.98229626086098,False,True,False,1,-0.024798078677709556,-0.12978226101334744,NEUTRAL,False,0,NONE
2021-12-10,140.86595049254353,148.52682089008454,146.5870691542128,144.9437678694903,False,True,False,1,-0.0036842287951237562,-0.11473144760834963,NEUTRAL,False,0,NONE
2021-12-13,143.23229752344892,147.86637494382472,146.70033094874267,144.94755370780646,False,True,False,1,0.01694550318143495,-0.10564337210859254,NEUTRAL,False,0,NONE
2021-12-14,145.9646846488248,147.49170621555666,146.84755291789935,144.96040699073944,True,True,False,2,0.048326874307264456,-0.08962454446848878,NEUTRAL,False,0,NONE
2021-12-15,146.4598846004213,146.96400088300427,147.07018126547027,144.95774500913387,True,True,False,2,0.03648126836023513,-0.0677832497474894,NEUTRAL,False,0,NONE
2021-12-16,145.3384371107947,146.44038327711,147.26005589356322,144.96227442094957,True,True,False,2,0.0277855626682173,-0.0743541734727553,NEUTRAL,False,0,NONE
2021-12-17,146.4814931011979,146.1728891650236,147.4406034325353,144.97668687304127,True,True,False,2,0.04029126081401935,-0.06608271282262168,NEUTRAL,False,0,NONE
2021-12-20,145.2968112828831,145.96863488505187,147.5806657660226,144.99350158955676,True,True,False,2,0.03340483886490997,-0.09966670017668133,NEUTRAL,False,0,NONE
2021-12-21,145.32173475581283,145.88334697828762,147.6930205390992,145.02023090906295,True,True,False,2,0.02975740526091153,-0.11227628796991551,NEUTRAL,False,0,NONE
2021-12-22,147.62478001775997,145.90574512921444,147.91202073509862,145.06192760025752,True,True,False,2,0.03576421089271942,-0.09854466340906576,NEUTRAL,False,0,NONE
2021-12-23,146.36202323152907,145.8952562747304,148.0909461824276,145.0813391704188,True,True,False,2,0.042998186174938224,-0.10992262861202451,NEUTRAL,False,0,NONE
2021-12-24,148.2596104920314,146.01700876173183,148.32036097793156,145.08918160892944,True,True,False,2,0.07378645651919302,-0.09918459427221049,NEUTRAL,False,0,NONE
2021-12-27,149.87871243005006,146.1467855801771,148.6023543968426,145.10884853714532,True,True,False,2,0.06658521007909424,-0.08660902210424437,NEUTRAL,False,0,NONE
2021-12-28,147.67047599461083,146.12519559079615,148.80216355278841,145.0951039053388,True,True,False,2,0.057512328767652665,-0.08477119739488248,NEUTRAL,False,0,NONE
2021-12-29,149.98182515187173,146.1807839879147,148.98275240676483,145.09234892812734,True,True,False,2,0.0980872985152248,-0.0684123083650161,NEUTRAL,False,0,NONE
2021-12-30,151.67028078336563,146.27114857648792,149.11575053692968,145.076809716541,True,True,False,2,0.102501665977621,-0.046974505807794165,NEUTRAL,False,0,NONE
2021-12-31,151.94332562189757,146.300640076778,149.1929539471127,145.06362247812464,True,True,False,2,0.09624382598963899,-0.026461418699959438,NEUTRAL,False,0,NONE
2022-01-03,150.15912722252315,146.48660631657125,149.2390151633323,145.03976750891275,True,True,False,2,0.10959009811538012,-0.04579264341828537,NEUTRAL,False,0,NONE
2022-01-04,148.16963641905934,146.61359272513624,149.22823927403132,145.0013428496653,True,True,False,2,0.09072809020303141,-0.06440008803818287,NEUTRAL,False,0,NONE
2022-01-05,146.94874787895435,146.92394086732926,149.15632843158042,144.91665007802447,True,True,False,2,0.06907491744969851,-0.04581406833730184,NEUTRAL,False,0,NONE
2022-01-06,148.2384882714596,147.293416351552,149.1038773846003,144.82718559540467,True,True,False,2,0.07191068031765968,-0.035764354372780915,NEUTRAL,False,0,NONE
2022-01-07,146.0525012509863,147.55274388947413,149.00090175586257,144.73583307709694,True,True,False,2,0.04544254513928281,-0.06494513592043905,NEUTRAL,False,0,NONE
2022-01-10,147.09075501461405,147.7456667640324,148.87861257236034,144.63687619167834,True,True,False,2,0.0762100040865521,-0.07405561812774653,NEUTRAL,False,0,NONE
2022-01-11,144.27012614001583,147.66093883859193,148.70217790439554,144.52839686814718,False,True,False,1,0.04988056486816883,-0.10653876605836754,NEUTRAL,False,0,NONE
2022-01-12,143.83504074464813,147.52969664580328,148.5514205251818,144.42395852996287,False,True,False,1,0.05151128151648243,-0.10995115487640794,NEUTRAL,False,0,NONE
2022-01-13,144.1115042138862,147.46835000095786,148.4253073870685,144.308870955428,False,True,False,1,0.061367812280070266,-0.09646816355456111,NEUTRAL,False,0,NONE
2022-01-14,149.79803708306406,147.63417720005117,148.38215388665094,144.2216451010283,True,True,False,2,0.08801581409129788,-0.04483396994704092,NEUTRAL,False,0,NONE
2022-01-17,146.61216062180054,147.69994466699706,148.27455158159785,144.1146506980652,True,True,False,2,0.04015383117511906,-0.07038782880635985,NEUTRAL,False,0,NONE
2022-01-18,150.07966300815087,147.93784107961395,148.219377438484,144.0246462052034,True,True,False,2,0.03488674441999362,-0.05425173379391468,NEUTRAL,False,0,NONE
2022-01-19,150.46334330338888,148.07976924389538,148.13885110811202,143.93193011721854,True,True,False,2,0.01607332170111575,-0.07104279964459759,NEUTRAL,False,0,NONE
2022-01-20,151.4701066846024,148.33517341654903,148.09605170928776,143.83840883892938,True,True,False,2,0.024442962407778213,-0.08106539133575796,NEUTRAL,False,0,NONE
2022-01-21,151.78204034954558,148.51129490942475,148.0220814550978,143.77185097717052,True,True,False,2,0.02066869677235461,-0.07743191783822356,NEUTRAL,False,0,NONE
2022-01-24,152.87839296517507,148.661278936181,147.9508249854284,143.7019024687551,True,True,False,2,0.015504427060319736,-0.05256402239924429,NEUTRAL,False,0,NONE
2022-01-25,152.5383328821455,148.90467178055775,147.9324304587876,143.64289882045486,True,True,False,2,0.011118127349386553,-0.05009259778020747,NEUTRAL,False,0,NONE
2022-01-26,156.10182488559772,149.21067176724404,147.91418713147013,143.6200109057001,True,True,False,2,0.03241071841857557,-0.03140886583170521,NEUTRAL,False,0,NONE
2022-01-27,155.01365743375635,149.37784059976357,147.89824449557167,143.59226556009062,True,True,False,2,0.011804058064185607,-0.03528150491390569,NEUTRAL,False,0,NONE
2022-01-28,157.83302909586152,149.67232577346175,148.0182775706304,143.57739906111257,True,True,False,2,0.030969442607244435,-0.00894667806749394,NEUTRAL,False,0,NONE
2022-01-31,156.26969371620154,149.97785409814568,148.15603350730808,143.5632956271252,True,True,False,2,0.03234914371665143,-0.022852171410851052,NEUTRAL,False,0,NONE
2022-02-01,156.15168825907676,150.37695669014656,148.33851741466765,143.5379673256395,True,True,False,2,0.03812415482943221,-0.016000232946279058,NEUTRAL,False,0,NONE
2022-02-02,153.56739475463547,150.7078890339306,148.46632896977587,143.51642452743033,True,True,False,2,0.010606265657136182,-0.022855104072734056,NEUTRAL,False,0,NONE
2022-02-03,154.7017278968373,151.0310510151995,148.62892752128843,143.5054444189855,True,True,False,2,0.01782624812211764,-0.020643251606832336,NEUTRAL,False,0,NONE
2022-02-04,158.29351093548044,151.6431014994242,148.878306524958,143.51946551391163,True,True,True,3,0.035692220257171225,0.00826404088091981,BULL_ACTIVE,False,0,SOXL
2022-02-07,158.13137595436262,152.19513254641163,149.09527052282235,143.53309581897875,True,True,True,3,0.023572555836888887,0.003172574558251595,BULL_ACTIVE,False,0,SOXL
2022-02-08,157.6723230851195,152.86524239366682,149.28667146888014,143.54085989424348,True,True,False,2,0.02644518216861047,-0.0042267069064269025,NEUTRAL,False,0,NONE
2022-02-09,154.95873569521223,153.421427141195,149.40844503859435,143.5471998573533,True,True,False,2,-0.003356158397719522,-0.0038375296033295037,NEUTRAL,False,0,NONE
2022-02-10,154.43005766839775,153.93735481392062,149.4997864117243,143.5419305954653,True,True,True,3,-0.012855683597342793,0.00012291119086182967,BULL_ACTIVE,False,0,SOXL
2022-02-11,150.6336294038837,153.9791344299616,149.48538908748006,143.5167569009002,True,True,False,2,-0.018405223060722675,-0.04648879887088908,NEUTRAL,False,0,NONE
2022-02-14,148.51226815480945,154.07413980661204,149.5268384020431,143.50367911823028,True,True,False,2,-0.0541462772132445,-0.04273933891302428,NEUTRAL,False,0,NONE
2022-02-15,149.07247030161662,154.0237801712853,149.5956896431202,143.51621242434857,True,True,False,2,-0.04324680569568029,-0.006750941972004654,NEUTRAL,False,0,NONE
2022-02-16,152.230911588815,154.11215858555664,149.82547217419466,143.54453834600199,True,True,True,3,0.0026314471892696645,0.04427198521781239,BULL_ACTIVE,False,0,SOXL
2022-02-17,159.14772967042984,154.496039734848,150.19144719586313,143.60985281373686,True,True,True,3,0.06537494162231772,0.09100844978997946,BULL_ACTIVE,False,0,SOXL
2022-02-18,157.71482448424558,154.792678941583,150.52842467569718,143.6690503531435,True,True,True,3,0.07268934117691517,0.08045008930943687,BULL_ACTIVE,False,0,SOXL
